Wavelength Ref(90)     Ref(60)   Ref(45)     Ref(30)    TotErr(90)   TotErr(60)	 TotErr(45)  TotErr(30)
637.672    0.945301    0.650052  0.551113    0.542679    0.0226572    0.0216192  0.02126      0.0212291
638.006    0.955887    0.675976  0.574408    0.570207    0.0231829    0.022273   0.0219335    0.0219194
638.339    0.960516    0.693274  0.595774    0.578192    0.0247401    0.023932   0.0236303    0.0235755
638.673    0.974083    0.682525  0.589492    0.592201    0.0209912    0.0198666  0.0194941    0.0195051
639.006    0.967124    0.672621  0.57776     0.577725    0.0253654    0.0243875  0.024064     0.0240639
639.34     0.952956    0.662295  0.567121    0.566163    0.0245507    0.0235311  0.0231875    0.023184
639.673    0.965991    0.676014  0.571168    0.568875    0.0239962    0.0229335  0.0225369    0.0225281
640.007    0.953163    0.668257  0.569459    0.570082    0.0201457    0.0188868  0.0184302    0.0184331
640.34     0.965588    0.678302  0.578278    0.576511    0.0253126    0.0242948  0.0239303    0.0239238
640.673    0.972205    0.669712  0.59137     0.574764    0.0238295    0.0226354  0.0223158    0.0222474
641.006    0.96644     0.67293   0.58425     0.586569    0.0203699    0.0189724  0.0185295    0.0185412
641.34     0.954184    0.676421  0.585996    0.580427    0.0221205    0.0208919  0.020476     0.0204502
641.673    0.974847    0.679639  0.588989    0.58259     0.0250296    0.0238237  0.0234409    0.0234136
642.006    0.963341    0.671667  0.579455    0.570065    0.0219903    0.020571   0.0201015    0.020053
642.339    0.962109    0.661227  0.572939    0.565774    0.0200574    0.0184774  0.0179875    0.0179472
642.672    0.960949    0.689773  0.592912    0.580758    0.0218974    0.02063    0.020158     0.020098
643.004    0.95369     0.679497  0.590075    0.586069    0.0270579    0.0260224  0.0256756    0.02566
643.337    0.97091     0.677591  0.601831    0.581201    0.0236602    0.0223262  0.0219685    0.0218701
643.67     0.945568    0.66729   0.553935    0.567518    0.024105     0.0228417  0.0223066    0.0223714
644.003    0.931993    0.653132  0.563394    0.558474    0.0201374    0.018657   0.018155     0.0181271
644.336    0.949869    0.66444   0.595764    0.581851    0.0243591    0.0231057  0.0227939    0.0227302
644.668    0.940369    0.681755  0.580826    0.587468    0.0243577    0.0232183  0.0227581    0.0227887
645.001    0.973399    0.687876  0.586521    0.583636    0.0225236    0.0211184  0.0205966    0.0205815
645.333    0.977072    0.702085  0.599235    0.594315    0.020821     0.0193049  0.0187063    0.0186772
645.666    0.993066    0.690455  0.606422    0.593591    0.024439     0.0229448  0.0225123    0.0224455
645.998    0.966719    0.688556  0.596561    0.591075    0.0223765    0.0207926  0.0202415    0.0202082
646.331    0.936454    0.657605  0.568373    0.57336     0.0189217    0.0170125  0.0163546    0.016392
646.663    0.936979    0.663972  0.573135    0.573761    0.0220611    0.0204869  0.0199356    0.0199394
646.995    0.904354    0.652429  0.556014    0.555843    0.0192426    0.0177318  0.0171184    0.0171173
647.327    0.925905    0.661823  0.560494    0.550867    0.0234254    0.0223062  0.0218615    0.0218188
647.66     0.928406    0.680147  0.575708    0.562444    0.021725     0.0207482  0.0203233     0.0202687
647.992    0.948465    0.676668  0.590006    0.57134     0.0225943    0.0216199  0.0212998    0.0212303
648.324    0.94684     0.679502  0.582296    0.567951    0.0202188    0.0191619  0.0187629    0.0187032
648.656    0.951119    0.678846  0.59085     0.568741    0.0239968    0.0230734  0.0227669    0.0226893
648.988    0.960662    0.678878  0.59318     0.585907    0.0277265    0.0268483  0.0265755    0.0265522
649.32     0.976037    0.665981  0.582045    0.57784     0.0208782    0.0194175  0.0190027    0.0189817
649.652    0.966676    0.659917  0.571862    0.571581    0.025032     0.0236897  0.0232901    0.0232888
649.983    0.960197    0.648853  0.555931    0.563328    0.0248788    0.0234308  0.022981     0.0230171
650.315    0.956086    0.665634  0.565351    0.565938    0.020119     0.0183735  0.017731     0.0177348
650.647    0.924514    0.649921  0.558912    0.552935    0.0218615    0.0204085  0.0199035    0.0198698
650.979    0.942288    0.65431   0.568379    0.555226    0.0256389    0.0244589  0.0240956    0.0240395
651.31     0.92661     0.660517  0.565644    0.553267    0.0208528    0.0196004  0.0191341    0.0190725
651.642    0.926548    0.662847  0.566667    0.558017    0.0204363    0.0192623  0.0188158    0.0187752
651.973    0.941543    0.650554  0.575923    0.556006    0.0209722    0.0197169  0.0193819    0.0192915
652.305    0.95928     0.658307  0.576737    0.564045    0.0225515    0.0213499  0.0210124    0.0209594
652.636    0.950927    0.666574  0.576306    0.580914    0.0236708    0.022583   0.0222265    0.0222449
652.967    0.972106    0.67644   0.583242    0.572752    0.0247265    0.0235822  0.0232098    0.0231675
653.299    0.96132     0.645677  0.556898    0.569514    0.0244049    0.0231188  0.022744     0.0227976
653.63     0.949056    0.632422  0.546015    0.544896    0.0253913    0.0241416  0.0237891    0.0237845
653.961    0.922528    0.618521  0.541022    0.530194    0.0203795    0.0190118  0.0186471    0.0185955
654.292    0.842437    0.564291  0.477754    0.460775    0.0190684    0.0181429  0.0178451    0.0177861
654.623    0.588596    0.307436  0.251197    0.236334    0.0212893    0.0211481  0.0211198    0.0211123
654.955    0.89879     0.901447  0.901309    0.901375    0.00343372   0.00343879 0.00343852   0.00343865
655.286    0.898735    0.901392  0.901254    0.901319    0.00343351   0.00343857 0.00343831   0.00343844
655.616    0.898679    0.901336  0.901198    0.901263    0.0034333    0.00343836 0.0034381    0.00343822
655.947    0.898622    0.901279  0.901141    0.901206    0.0034330    0.00343814 0.00343788   0.00343801
656.278    0.898564    0.901221  0.901083    0.901148    0.00343286   0.00343792 0.00343766   0.00343779
656.609    0.898506    0.455714  0.407727    0.486333    0.00472311   0.00406331 0.00398525   0.00411235
656.94     1.09339     0.378089  0.336433    0.424049    0.0203025    0.0199343  0.0199127    0.0199582
657.27     1.0493      0.356398  0.306661    0.400302    0.0170298    0.0164278  0.0163837    0.0164666
657.601    1.02974     0.390766  0.325112    0.415701    0.0204603    0.0198552  0.019792     0.0198792
657.932    1.041       0.457865  0.37231     0.459147    0.0262663    0.0256599  0.0255697    0.0256612
658.262    1.0404      0.529901  0.439167    0.514236    0.0291051    0.0283905  0.0282616    0.0283683
658.593    1.03626     0.587322  0.513766    0.560012    0.0266924    0.0256643  0.0254919    0.0256004
658.923    1.02682     0.633623  0.572086    0.584591    0.0209098    0.0192312  0.0189551    0.0190115
659.254    0.993398    0.642773  0.566943    0.581653    0.0246404    0.0230781  0.0227261    0.0227948
659.584    0.987327    0.663141  0.574999    0.58757     0.0277337    0.0262604  0.0258453    0.0259049
659.914    0.975456    0.654929  0.569291    0.554623    0.0264807    0.0248019  0.0243337    0.0242526
660.244    0.968688    0.682386  0.582602    0.593709    0.0232846    0.0214462  0.0207673    0.0208439
660.575    0.964056    0.671085  0.57708     0.568286    0.0247411    0.0229549  0.0223516    0.0222943
660.905    0.953524    0.672405  0.584362    0.579289    0.0262212    0.0246126  0.0240867    0.0240561
661.235    0.944063    0.664064  0.584814    0.574996    0.025536     0.0239326  0.0234589    0.0233996
661.565    0.929296    0.678446  0.588737    0.580081    0.0281972    0.0269387  0.0264741    0.0264289
661.895    0.962677    0.691079  0.601287    0.589476    0.0291442    0.0278324  0.0273849    0.0273255
662.225    0.964594    0.695918  0.595449    0.606543    0.0264694    0.024991   0.0244151    0.0244794
662.555    0.952644    0.675527  0.594748    0.589085    0.0212365    0.0192649  0.018651     0.0186072
662.884    0.96727     0.66625   0.579801    0.586934    0.0290036    0.0274699  0.0270133    0.0270513
663.214    0.940244    0.685119  0.603019    0.571306    0.0265487    0.0251831  0.0247277    0.0245494
663.544    0.952071    0.680687  0.592018    0.568637    0.0257562    0.0242948  0.0237979    0.0236651
663.873    0.97043     0.699202  0.610131    0.583412    0.0241053    0.0225427  0.0220053    0.0218416
664.203    0.912719    0.671277  0.570484    0.555865    0.0258378    0.0246286  0.0241058    0.024029
664.533    0.957213    0.684563  0.601991    0.570143    0.0264401    0.0251246  0.0247124    0.0245515
664.862    0.958859    0.698315  0.595856    0.592466    0.0255007    0.0242349  0.0237187    0.0237014
665.192    0.954123    0.708911  0.602976    0.5978     0.0259606     0.0247504  0.0242088    0.0241821
665.521    0.981506    0.688227  0.605581    0.594181    0.0270316    0.0255088  0.025063     0.0250008
665.85     0.963501    0.699224  0.603719    0.588297    0.0277307    0.0262767  0.025731     0.0256418
666.18     0.953679    0.694186  0.607234    0.593287    0.0230635    0.0211894  0.0205232    0.0204143
666.509    0.935031    0.636206  0.573953    0.571057    0.0276208    0.0258484  0.0254636    0.0254456
666.838    0.952188    0.683801  0.594587    0.578762    0.0244845    0.0226959  0.0220693    0.0219563
667.167    0.952063    0.680881  0.602113    0.592747    0.0237947    0.0219938  0.0214423    0.0213758
667.496    0.963301    0.695689  0.609778    0.586631    0.0227065    0.0208166  0.0201724    0.0199953
667.825    0.933983    0.684433  0.578418    0.588504    0.024534     0.022935   0.0222208    0.0222898
668.154    0.918599    0.67984   0.578238    0.590434    0.0244107    0.0228651  0.0221747    0.0222587
668.483    0.958215    0.696072  0.599316    0.593614    0.0264496    0.0248814  0.024277     0.0242409
668.812    0.942322    0.685981  0.601448    0.587175    0.0315516    0.030334   0.0299217    0.0298515
669.141    0.957767    0.681829  0.602489    0.587512    0.0269244    0.0254015  0.0249464    0.0248595
669.47     0.920939    0.69288  0.596733     0.57042     0.0238964    0.0225456  0.0219512    0.0217858
669.798    0.942249    0.696744  0.600395    0.568107    0.0240015    0.0225288  0.0219239    0.0217174
670.127    0.953398    0.688015  0.614809    0.600944    0.0259571    0.0244164  0.0239739    0.0238892
670.456    0.92709     0.633377  0.551704    0.544759    0.0275489    0.0260728  0.0256473    0.0256108
670.784    0.917101    0.643773  0.54755     0.535175    0.026254     0.0250892  0.0246661    0.0246112
671.113    0.921663    0.666065  0.56355     0.54645     0.0204241    0.019252   0.0187612    0.0186781
671.441    0.932429    0.680082  0.578992    0.553514    0.021205     0.020241   0.0198417    0.0197398
671.77     0.953383    0.70201   0.597995    0.576899    0.026003     0.0252179  0.0248859    0.024818
672.098    0.964718    0.690226  0.610767    0.585917    0.0225436    0.0214729  0.0211528    0.0210517
672.426    0.989927    0.709068  0.614245    0.610587    0.0212453    0.0198378  0.0193396    0.0193201
672.755    0.950216    0.648578  0.564141    0.566835    0.0234806    0.0219104  0.0214503    0.0214651
673.083    0.941843    0.651514  0.556272    0.563595    0.0243978    0.0228542  0.0223246    0.0223658
673.411    0.947266    0.648658  0.556037    0.569569    0.0244278    0.0228139  0.0222896    0.022367
673.739    0.963616    0.674325  0.58818     0.585258    0.0228626    0.0211631  0.02063      0.0206117
674.067    0.949872    0.668911  0.589234    0.581537    0.023817     0.0221339  0.0216328    0.0215838
674.395    0.946017    0.662317  0.585201    0.575174    0.0247281    0.0230093  0.0225195    0.022455
674.723    0.913394    0.654357  0.562482    0.561512    0.0309112    0.0297442  0.0293192    0.0293147
675.051    0.942427    0.690822  0.588738    0.585568    0.0248359    0.023443   0.0228536    0.0228351
675.379    0.951147    0.698789  0.611789    0.592639    0.0294223    0.0282442  0.0278265    0.0277337
675.706    0.95329     0.67658   0.597009    0.582511    0.0248529    0.0233101  0.0228472    0.0227618
676.034    0.951193    0.686644  0.594625    0.5896      0.0240829    0.0224957  0.0219166    0.0218846
676.362    0.967819    0.685757  0.598214    0.589148    0.0303747    0.0289997  0.0285594    0.0285135
676.689    0.894135    0.631662  0.550493    0.538849    0.0249863    0.0235762  0.0231228    0.023057
677.017    0.925824    0.653798  0.565272    0.544713    0.0215062    0.0200415  0.0195411    0.0194231
677.344    0.932331    0.691742  0.592125    0.578454    0.0251381    0.0241379  0.0237113    0.0236522
677.672    0.962649    0.706552  0.605415    0.592384    0.0274342    0.0264572  0.0260613    0.0260098
677.999    0.961546    0.688164  0.605168    0.582888    0.0239506    0.0226708  0.0222676    0.0221582
678.327    0.946018    0.663972  0.570223    0.567966    0.0254905    0.0242932  0.023882     0.023872
678.654    0.924565    0.645687  0.543404    0.548157    0.0194973    0.0180904  0.0175461    0.0175718
678.981    0.929203    0.666844  0.578126    0.558566    0.0267072    0.0258121  0.0255023    0.0254335
679.308    0.961828    0.687494  0.588655    0.580963    0.0254689    0.0244955  0.0241352    0.0241069
679.636    0.964056    0.692278  0.597571    0.587295    0.0247025    0.0236305  0.0232453    0.0232031
679.963    0.955973    0.675034  0.591384    0.588107    0.0253903    0.0242015  0.0238361    0.0238217
680.29     0.945375    0.654027  0.571479    0.5632      0.0252855    0.0239686  0.0235822    0.0235431
680.617    0.942335    0.657343  0.57332     0.554684    0.0206661    0.0191278  0.0186501    0.0185424
680.944    0.941253    0.670844  0.577187    0.562593    0.0277757    0.0267515  0.0263874    0.0263303
681.271    0.960284    0.680757  0.610352    0.586495    0.0268427    0.0257352  0.0254486    0.0253508
681.597    0.97282     0.667848  0.580353    0.585583    0.0226093    0.0209769  0.0204846    0.0205144
681.924    0.965505    0.65177   0.587484    0.580774    0.0266055    0.0249843  0.024639     0.0246027
682.251    0.938856    0.653321  0.554944    0.54458     0.0238799    0.022138   0.0215052    0.0214374
682.578    0.922983    0.642121  0.54656     0.543803    0.0247281    0.0232272  0.0226939    0.0226783
